Date,GLD,IEF,SHY,SPY,TLT
2008-12-22,83.45999908447266,65.971923828125,65.21656799316406,63.66659927368164,72.5281982421875
2008-12-23,82.62999725341797,65.93871307373047,65.2320327758789,63.008426666259766,72.43248748779297
2008-12-24,83.45999908447266,65.87218475341797,65.24744415283203,63.37411117553711,72.27706146240234
2008-12-26,85.5999984741211,66.22445678710938,65.324462890625,63.73975372314453,72.51620483398438
2008-12-29,86.3499984741211,66.3705825805664,65.46833038330078,63.55693054199219,72.42925262451172
2008-12-30,85.9000015258789,66.46394348144531,65.53025817871094,65.06339263916016,73.11906433105469
2008-12-31,86.5199966430664,65.73016357421875,65.49933624267578,65.99212646484375,71.58946228027344
2009-01-02,86.2300033569336,64.78948974609375,65.15117645263672,67.98126220703125,69.7900161743164
2009-01-05,84.4800033569336,64.67609405517578,65.28267669677734,67.90081787109375,67.9905014038086
2009-01-06,85.12999725341797,64.6360855102539,65.31366729736328,68.3542251586914,67.3067398071289
2009-01-07,82.75,64.64938354492188,65.26722717285156,66.30660247802734,67.57064819335938
2009-01-08,84.45999908447266,64.82283782958984,65.28267669677734,66.57717895507812,67.51661682128906
2009-01-09,83.91999816894531,65.1230697631836,65.32907104492188,65.15115356445312,67.61863708496094
2009-01-12,80.76000213623047,65.52999114990234,65.34458923339844,63.586143493652344,68.32044219970703
2009-01-13,80.87999725341797,65.57666778564453,65.35237121582031,63.70317459106445,68.39239501953125
2009-01-14,79.79000091552734,65.94359588623047,65.42969512939453,61.69944381713867,69.52005767822266
2009-01-15,80.38999938964844,65.89025115966797,65.3600082397461,61.72137451171875,69.63400268554688
2009-01-16,82.70999908447266,65.28315734863281,65.3910140991211,62.204036712646484,68.56033325195312
2009-01-20,84.5199966430664,65.1830825805664,65.42191314697266,58.92051696777344,68.54832458496094
2009-01-21,84.1500015258789,64.60269165039062,65.32134246826172,61.46543502807617,66.3829574584961
2009-01-22,84.58000183105469,64.17578125,65.35237121582031,60.51472473144531,65.10530090332031
2009-01-23,88.52999877929688,64.18907165527344,65.33682250976562,60.777984619140625,64.59551239013672
2009-01-26,88.94999694824219,64.02899169921875,65.25175476074219,61.19483184814453,64.03164672851562
2009-01-27,88.37999725341797,64.44926452636719,65.32134246826172,61.81645584106445,65.5372085571289
2009-01-28,87.41999816894531,64.03563690185547,65.29813385009766,63.9079475402832,63.89969253540039
2009-01-29,89.5,63.20177459716797,65.17436981201172,61.83108901977539,62.43009948730469
2009-01-30,91.30999755859375,63.17510223388672,65.21302032470703,60.5732307434082,62.232139587402344
2009-02-02,88.83999633789062,63.68757247924805,65.27352142333984,60.39044952392578,63.39000701904297
2009-02-03,88.47000122070312,63.138973236083984,65.20374298095703,61.238712310791016,61.880287170410156
2009-02-04,89.18000030517578,62.81784439086914,65.09525299072266,60.93889617919922,61.66374206542969
2009-02-05,90.12000274658203,62.965030670166016,65.11075592041016,61.845699310302734,61.717857360839844
2009-02-06,89.58999633789062,62.583709716796875,65.0720443725586,63.6081428527832,61.525386810302734
2009-02-09,88.31999969482422,62.45661544799805,65.04875946044922,63.69587326049805,61.72389602661133
2009-02-10,90.20999908447266,63.2928352355957,65.19599151611328,60.777984619140625,63.065208435058594
2009-02-11,92.29000091552734,63.78120040893555,65.18047332763672,61.136348724365234,63.88322067260742
2009-02-12,93.16999816894531,63.761131286621094,65.25804138183594,61.18021774291992,63.28172302246094
2009-02-13,92.55000305175781,63.25939178466797,65.13404083251953,60.522037506103516,61.59760665893555
2009-02-17,95.44999694824219,64.32310485839844,65.3045425415039,57.933258056640625,63.516292572021484
