Date,GLD,SPY,TLT
2016-12-29,110.29000091552734,193.69943237304688,91.61203002929688
2016-12-30,109.61000061035156,192.99148559570312,91.7506332397461
2017-01-03,110.47000122070312,194.46783447265625,92.1434555053711
2017-01-04,110.86000061035156,195.62478637695312,92.4977035522461
2017-01-05,112.58000183105469,195.46937561035156,93.94561004638672
2017-01-06,111.75,196.16871643066406,93.08304595947266
2017-01-09,112.66999816894531,195.52117919921875,93.83016204833984
2017-01-10,113.1500015258789,195.52117919921875,93.76847076416016
2017-01-11,113.5,196.07374572753906,94.08428192138672
2017-01-12,113.91000366210938,195.58160400390625,93.8763656616211
2017-01-13,114.20999908447266,196.0305633544922,93.42962646484375
2017-01-17,115.8499984741211,195.33987426757812,94.40773010253906
2017-01-18,114.87000274658203,195.77159118652344,93.19857788085938
2017-01-19,114.7699966430664,195.0462646484375,92.55936431884766
2017-01-20,115.05000305175781,195.76290893554688,92.3744888305664
2017-01-23,115.79000091552734,195.25357055664062,93.2986831665039
2017-01-24,115.2699966430664,196.5054168701172,92.65943145751953
2017-01-25,114.31999969482422,198.20631408691406,91.4964370727539
2017-01-26,113.26000213623047,197.9990997314453,91.80455780029297
2017-01-27,113.48999786376953,197.68824768066406,92.13570404052734
2017-01-30,113.97000122070312,196.4622802734375,91.85845184326172
2017-01-31,115.55000305175781,196.4449920654297,92.4977035522461
2017-02-01,115.19999694824219,196.52273559570312,91.92578887939453
2017-02-02,115.83999633789062,196.65220642089844,91.8872299194336
2017-02-03,116.12999725341797,198.0076904296875,91.8486099243164
2017-02-06,117.69999694824219,197.65374755859375,92.40434265136719
2017-02-07,117.45999908447266,197.66238403320312,93.08353424072266
2017-02-08,118.19000244140625,197.92135620117188,94.34937286376953
2017-02-09,117.29000091552734,199.09555053710938,93.26106262207031
2017-02-10,117.5999984741211,199.88124084472656,93.20702362060547
2017-02-13,116.80000305175781,200.96910095214844,92.91374206542969
2017-02-14,116.93000030517578,201.77198791503906,92.24221801757812
2017-02-15,117.44999694824219,202.8253631591797,91.8177261352539
2017-02-16,118.08000183105469,202.6527099609375,92.31941986083984
2017-02-17,117.68000030517578,202.97213745117188,92.86741638183594
2017-02-21,117.75,204.18087768554688,92.70533752441406
2017-02-22,117.91000366210938,203.99957275390625,92.85971069335938
2017-02-23,118.94000244140625,204.1377410888672,93.13756561279297
2017-02-24,119.69999694824219,204.39678955078125,94.17186737060547
2017-02-27,119.12000274658203,204.71617126464844,93.61615753173828
2017-02-28,119.2300033569336,204.1636199951172,93.96339416503906
2017-03-01,119.05999755859375,207.02139282226562,92.38895416259766
2017-03-02,117.58000183105469,205.71766662597656,92.0564193725586
2017-03-03,117.51000213623047,205.8472442626953,92.2961654663086
2017-03-06,116.72000122070312,205.2342071533203,91.85537719726562
2017-03-07,115.77999877929688,204.62123107910156,91.57696533203125
2017-03-08,115.05999755859375,204.2413330078125,91.08204650878906
2017-03-09,114.47000122070312,204.5003662109375,90.35509490966797
2017-03-10,114.72000122070312,205.21693420410156,90.67218017578125
2017-03-13,114.73999786376953,205.32057189941406,90.09986114501953
2017-03-14,114.12000274658203,204.5348663330078,90.532958984375
2017-03-15,116.25,206.30482482910156,91.63883209228516
2017-03-16,116.7300033569336,205.8990020751953,91.17487335205078
2017-03-17,116.98999786376953,205.5373992919922,91.74706268310547
2017-03-20,117.51000213623047,205.3119354248047,92.14151000976562
2017-03-21,118.54000091552734,202.6758575439453,92.9070816040039
2017-03-22,118.83000183105469,203.15277099609375,93.2782974243164
2017-03-23,118.66999816894531,202.93600463867188,93.14680480957031
2017-03-24,118.86000061035156,202.78860473632812,93.47935485839844
2017-03-27,119.52999877929688,202.5804443359375,93.90465545654297
2017-03-28,119.04000091552734,204.0546112060547,93.2782974243164
2017-03-29,119.33000183105469,204.24542236328125,93.8350830078125
2017-03-30,118.47000122070312,204.895751953125,93.07717895507812
2017-03-31,118.72000122070312,204.41879272460938,93.34784698486328
2017-04-03,119.3499984741211,204.06324768066406,94.2894058227539
2017-04-04,119.62000274658203,204.19332885742188,93.77796173095703
2017-04-05,119.62000274658203,203.5863800048828,94.06476593017578
2017-04-06,119.18000030517578,204.1586456298828,93.92515563964844
2017-04-07,119.45999908447266,203.9505615234375,93.54546356201172
2017-04-10,119.45999908447266,204.07196044921875,93.97943878173828
2017-04-11,121.19000244140625,203.82919311523438,94.87060546875
2017-04-12,122.0199966430664,202.93600463867188,95.38987731933594
2017-04-13,122.5999984741211,201.61801147460938,95.6843490600586
2017-04-17,122.23999786376953,203.4042510986328,95.38987731933594
2017-04-18,122.81999969482422,202.79727172851562,96.63758087158203
2017-04-19,121.7300033569336,202.42440795898438,96.11058044433594
2017-04-20,121.95999908447266,204.07196044921875,95.73863220214844
2017-04-21,122.30999755859375,203.421630859375,95.73863220214844
2017-04-24,121.4800033569336,205.65879821777344,95.265869140625
2017-04-25,120.25,206.85545349121094,94.11895751953125
2017-04-26,120.83999633789062,206.72537231445312,94.63817596435547
2017-04-27,120.38999938964844,206.89883422851562,94.60718536376953
2017-04-28,120.7699966430664,206.44789123535156,94.81641387939453
2017-05-01,119.66999816894531,206.96815490722656,94.0281982421875
2017-05-02,119.6500015258789,207.04623413085938,94.5096664428711
2017-05-03,117.9800033569336,206.7947540283203,94.57180786132812
2017-05-04,116.79000091552734,207.03756713867188,94.10587310791016
2017-05-05,117.01000213623047,207.85263061523438,94.1912841796875
2017-05-08,116.75,207.81802368164062,93.6787338256836
